id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
40389,Women Tshirts,8,white,boxy,crop,printed,graphic,short sleeves,regular sleeves,default,,
40390,Women Tshirts,8,white,boxy,crop,printed,funky print,short sleeves,regular sleeves,default,,
40391,Women Tshirts,8,default,regular,crop,printed,typography,long sleeves,regular sleeves,default,,
40392,Women Tshirts,8,black,boxy,crop,printed,typography,short sleeves,regular sleeves,default,,
40393,Women Tshirts,8,black,boxy,crop,printed,typography,short sleeves,regular sleeves,default,,
40394,Women Tshirts,8,pink,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40395,Women Tshirts,8,yellow,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40396,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,default,,
40397,Women Tshirts,8,default,,crop,printed,funky print,short sleeves,regular sleeves,default,,
40398,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40399,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40400,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40401,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40402,Women Tshirts,8,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40403,Women Tshirts,8,black,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40404,Women Tshirts,8,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40405,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40406,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40407,Women Tshirts,8,yellow,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40408,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40409,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40410,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40411,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40412,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40413,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40414,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40415,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40416,Women Tshirts,8,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40417,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,,
40418,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40419,Women Tshirts,8,maroon,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40420,Women Tshirts,8,default,,crop,printed,,long sleeves,cuffed sleeves,default,,
40421,Women Tshirts,8,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40422,Women Tshirts,8,black,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40423,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,,
40424,Women Tshirts,8,default,regular,regular,printed,default,short sleeves,regular sleeves,default,,
40425,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40426,Women Tshirts,8,black,boxy,crop,printed,typography,short sleeves,regular sleeves,default,,
40427,Women Tshirts,8,black,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40428,Women Tshirts,8,default,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40429,Women Tshirts,8,yellow,,regular,printed,typography,short sleeves,regular sleeves,default,,
40430,Women Tshirts,8,white,,crop,printed,graphic,short sleeves,regular sleeves,default,,
40431,Women Tshirts,8,multicolor,,crop,printed,solid,short sleeves,regular sleeves,default,,
40432,Women Tshirts,8,default,,regular,printed,funky print,short sleeves,regular sleeves,default,,
40433,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,default,,
40434,Women Tshirts,8,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
40435,Women Tshirts,8,default,regular,crop,printed,graphic,short sleeves,regular sleeves,default,,
40436,Women Tshirts,8,multicolor,,crop,printed,solid,short sleeves,regular sleeves,default,,
40437,Women Tshirts,8,multicolor,,crop,printed,solid,short sleeves,regular sleeves,default,,
40438,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,default,,
40439,Women Tshirts,8,default,,crop,printed,typography,short sleeves,regular sleeves,default,,
40440,Women Tshirts,8,yellow,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40441,Women Tshirts,8,maroon,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40442,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,,
40443,Women Tshirts,8,,regular,regular,printed,quirky,long sleeves,regular sleeves,default,,
40444,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,default,,
40445,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,default,,
40446,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,,
40447,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,,
40448,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40449,Women Tshirts,8,black,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40450,Women Tshirts,8,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40451,Women Tshirts,8,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40452,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40453,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40454,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40455,Women Tshirts,8,yellow,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40456,Women Tshirts,8,yellow,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40457,Women Tshirts,8,black,regular,crop,printed,graphic,short sleeves,regular sleeves,default,,
40458,Women Tshirts,8,default,regular,crop,printed,typography,long sleeves,regular sleeves,default,,
40459,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40460,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
40461,Women Tshirts,8,black,regular,crop,printed,funky print,short sleeves,regular sleeves,default,,
40462,Women Tshirts,8,yellow,regular,crop,printed,graphic,short sleeves,regular sleeves,default,,
40463,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,default,,
40464,Women Tshirts,8,pink,regular,crop,printed,quirky,short sleeves,regular sleeves,default,,
40465,Women Tshirts,8,,loose,crop,printed,,default,regular sleeves,default,,
40466,Women Tshirts,8,black,,regular,printed,typography,default,regular sleeves,default,,
40467,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40468,Women Tshirts,8,white,regular,crop,printed,quirky,long sleeves,regular sleeves,default,,
40469,Women Tshirts,8,black,regular,regular,printed,default,short sleeves,regular sleeves,default,,
40470,Women Tshirts,8,multicolor,regular,crop,printed,default,short sleeves,regular sleeves,default,,
40471,Women Tshirts,8,white,regular,regular,printed,default,short sleeves,regular sleeves,default,,
40472,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,,
40473,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40474,Women Tshirts,8,yellow,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40475,Women Tshirts,8,maroon,,crop,printed,graphic,short sleeves,regular sleeves,default,,
40476,Women Tshirts,8,white,regular,regular,solid,solid,short sleeves,regular sleeves,default,,
40477,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40478,Women Tshirts,8,maroon,,crop,solid,solid,short sleeves,regular sleeves,default,,
40479,Women Tshirts,8,default,,crop,solid,,short sleeves,regular sleeves,default,,
40480,Women Tshirts,8,black,loose,regular,printed,typography,short sleeves,regular sleeves,default,,
40481,Women Tshirts,8,pink,,crop,printed,default,short sleeves,regular sleeves,default,,
40482,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40483,Women Tshirts,8,white,regular,regular,solid,solid,short sleeves,regular sleeves,default,,
40484,Women Tshirts,8,white,regular,regular,printed,default,short sleeves,regular sleeves,default,,
40485,Women Tshirts,8,black,regular,crop,printed,quirky,short sleeves,regular sleeves,default,,
40486,Women Tshirts,8,maroon,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
40487,Women Tshirts,8,multicolor,regular,crop,printed,default,short sleeves,regular sleeves,default,,
40488,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40489,Women Tshirts,8,multicolor,regular,crop,printed,quirky,short sleeves,regular sleeves,default,,
40490,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,,
40491,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,,
40492,Women Tshirts,8,pink,regular,crop,printed,funky print,short sleeves,regular sleeves,default,,
40493,Women Tshirts,8,black,boxy,crop,printed,typography,short sleeves,regular sleeves,default,,
40494,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40495,Women Tshirts,8,default,regular,crop,printed,graphic,short sleeves,regular sleeves,default,,
40496,Women Tshirts,8,default,,regular,printed,funky print,short sleeves,regular sleeves,default,,
40497,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40498,Women Tshirts,8,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40499,Women Tshirts,8,default,,regular,printed,graphic,short sleeves,regular sleeves,default,,
40500,Women Tshirts,8,black,,regular,printed,funky print,short sleeves,regular sleeves,default,,
40501,Women Tshirts,8,yellow,,regular,printed,funky print,short sleeves,regular sleeves,default,,
40502,Women Tshirts,8,black,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40503,Women Tshirts,8,white,boxy,crop,printed,funky print,short sleeves,regular sleeves,default,,
40504,Women Tshirts,8,maroon,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40505,Women Tshirts,8,black,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40506,Women Tshirts,8,default,,crop,printed,quirky,short sleeves,regular sleeves,default,,
40507,Women Tshirts,8,default,,crop,printed,quirky,short sleeves,regular sleeves,default,,
40508,Women Tshirts,8,default,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40509,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40510,Women Tshirts,8,black,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
40511,Women Tshirts,8,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40512,Women Tshirts,8,black,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40513,Women Tshirts,8,default,,crop,printed,funky print,short sleeves,regular sleeves,default,,
40514,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,default,,
40515,Women Tshirts,8,default,regular,crop,printed,default,short sleeves,regular sleeves,default,,
40516,Women Tshirts,8,multicolor,regular,crop,printed,default,short sleeves,regular sleeves,default,,
40517,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40518,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40519,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40520,Women Tshirts,8,pink,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40521,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40522,Women Tshirts,8,black,boxy,crop,printed,typography,short sleeves,regular sleeves,default,,
40523,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40524,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40525,Women Tshirts,8,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40526,Women Tshirts,8,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,,
40527,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40528,Women Tshirts,8,white,regular,crop,solid,solid,short sleeves,regular sleeves,default,,
40529,Women Tshirts,8,yellow,regular,regular,printed,quirky,short sleeves,regular sleeves,default,,
40530,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,,
